index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
343, 23754721, 20991650, 23754967, 23745235, 19180318, 8991, 9358040, 9179402
344, 23820357, 21050265, 23820607, 23810875, 19245958, 9010, 9383940, 9205017
345, 23885970, 21108771, 23886220, 23876488, 19311571, 9031, 9409815, 9230581
346, 23951491, 21167096, 23951732, 23942000, 19377083, 9054, 9435677, 9256102
347, 24016959, 21225129, 24017203, 24007471, 19442554, 9099, 9461505, 9281492
348, 24082458, 21282943, 24082698, 24072966, 19508049, 9172, 9487326, 9306752
349, 24147937, 21340778, 24148196, 24138464, 19573547, 9240, 9513136, 9332021
350, 24213369, 21398524, 24213651, 24203919, 19639002, 9305, 9538930, 9357251
351, 24278894, 21456413, 24279164, 24269432, 19704515, 9361, 9564745, 9382523
352, 24344439, 21514439, 24344710, 24334978, 19770061, 9411, 9590584, 9407869
353, 24409874, 21572318, 24410145, 24400413, 19835496, 9454, 9616402, 9433191
354, 24475341, 21630176, 24475611, 24465879, 19900962, 9497, 9642224, 9458514
355, 24540787, 21688060, 24541063, 24531331, 19966414, 9538, 9668064, 9483872
356, 24606167, 21745955, 24606413, 24596681, 20031764, 9572, 9693900, 9509270
357, 24671547, 21803889, 24671738, 24662006, 20097089, 9614, 9719751, 9534708
358, 24736897, 21861919, 24737084, 24727352, 20162435, 9656, 9745616, 9560180
359, 24802220, 21919637, 24802434, 24792702, 20227785, 9715, 9771453, 9585516
360, 24867605, 21977385, 24867823, 24858091, 20293174, 9773, 9797286, 9610848
361, 24933035, 22035454, 24933245, 24923513, 20358596, 9816, 9823138, 9636318
362, 24998409, 22093543, 24998620, 24988888, 20423971, 9863, 9848988, 9661769
363, 25063806, 22151665, 25064010, 25054278, 20489361, 9916, 9874848, 9687205
364, 25129165, 22209910, 25129375, 25119643, 20554726, 9952, 9900700, 9712717
365, 25194613, 22268222, 25194848, 25185116, 20620199, 9985, 9926580, 9738275
366, 25260141, 22326639, 25260351, 25250619, 20685702, 10016, 9952466, 9763873
367, 25325654, 22385323, 25325862, 25316130, 20751213, 10038, 9978365, 9789587
368, 25391159, 22444042, 25391370, 25381638, 20816721, 10059, 10004262, 9815299
369, 25456551, 22502486, 25456784, 25447052, 20882135, 10096, 10030102, 9840865
370, 25522033, 22560786, 25522266, 25512534, 20947617, 10146, 10055961, 9866365
371, 25587476, 22619029, 25587704, 25577972, 21013055, 10191, 10081815, 9891863
372, 25652856, 22677187, 25653088, 25643356, 21078439, 10237, 10107676, 9917350
373, 25718323, 22735523, 25718552, 25708820, 21143903, 10277, 10133560, 9942907
374, 25783842, 22794054, 25784064, 25774332, 21209415, 10307, 10159441, 9968527
375, 25849359, 22852518, 25849595, 25839863, 21274946, 10336, 10185317, 9994127
376, 25914832, 22910846, 25915077, 25905345, 21340428, 10371, 10211174, 10019657
377, 25980209, 22968710, 25980464, 25970732, 21405815, 10426, 10236998, 10045007
378, 26045650, 23026642, 26045900, 26036168, 21471251, 10473, 10262853, 10070405
379, 26111165, 23084878, 26111417, 26101685, 21536768, 10509, 10288719, 10095907
380, 26176560, 23143194, 26176805, 26167073, 21602156, 10543, 10314574, 10121439
381, 26241962, 23201559, 26242211, 26232479, 21667562, 10577, 10340445, 10146983
382, 26307350, 23260011, 26307602, 26297870, 21732953, 10614, 10366331, 10172570
383, 26372873, 23318668, 26373115, 26363383, 21798466, 10645, 10392227, 10198213
384, 26438449, 23377289, 26438693, 26428961, 21864044, 10678, 10418120, 10223842
385, 26504000, 23436000, 26504233, 26494501, 21929584, 10701, 10444009, 10249526
386, 26569579, 23494817, 26569816, 26560084, 21995167, 10720, 10469920, 10275251
387, 26635089, 23553502, 26635323, 26625591, 22060674, 10740, 10495805, 10300911
388, 26700596, 23612028, 26700843, 26691111, 22126194, 10766, 10521673, 10326486
389, 26766169, 23670593, 26766409, 26756677, 22191760, 10792, 10547557, 10352081
390, 26831710, 23729283, 26831960, 26822228, 22257311, 10814, 10573456, 10377755
391, 26897153, 23787969, 26897374, 26887642, 22322725, 10834, 10599359, 10403471
392, 26962649, 23846697, 26962838, 26953106, 22388189, 10854, 10625266, 10429193
393, 27028151, 23905352, 27028341, 27018609, 22453692, 10882, 10651167, 10454861

