index, address, array, ip_fold_1, pf_degree, valid, ppf_prediction
1, 4201480, ( 1332 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
2, 4201477, ( 1331 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
3, 4201474, ( 1330 ), ( 143 ), ( 3 ), ( 1 ), ( 1 )
4, 41155715, ( 1322 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
5, 123997713, ( 1287 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
6, 123997729, ( 1286 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
7, 123997745, ( 1285 ), ( 143 ), ( 3 ), ( 1 ), ( 1 )
8, 123997741, ( 1274 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
9, 119617565, ( 1242 ), ( 936 ), ( 3 ), ( 1 ), ( 1 )
10, 119617550, ( 1167 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
11, 119617552, ( 1165 1249 ), ( 936 0 ), ( 3 2 ), ( 1 1 ), ( 1 1 )
12, 123997775, ( 1164 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
13, 20026770, ( 1159 ), ( 800 ), ( 3 ), ( 0 ), ( 1 )
14, 41155753, ( 1146 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
15, 17681829, ( 1121 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
16, 17681830, ( 1120 ), ( 144 ), ( 3 ), ( 0 ), ( 1 )
17, 19313150, ( 1113 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
18, 19313151, ( 1112 1216 ), ( 0 0 ), ( 2 1 ), ( 1 1 ), ( 1 1 )
19, 20026744, ( 1097 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
20, 123997763, ( 1039 1045 ), ( 143 143 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
21, 19313169, ( 1036 ), ( 393 ), ( 3 ), ( 0 ), ( 1 )
22, 123997777, ( 1008 1163 ), ( 143 0 ), ( 3 2 ), ( 0 0 ), ( 1 1 )
23, 116349719, ( 989 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
24, 41155714, ( 970 1323 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
25, 41155757, ( 968 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
26, 41155748, ( 967 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
27, 20026771, ( 963 1160 ), ( 800 0 ), ( 3 2 ), ( 0 0 ), ( 1 1 )
28, 125636251, ( 922 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
29, 125636250, ( 921 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
30, 98694547, ( 890 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
31, 98694539, ( 889 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
32, 98694531, ( 888 ), ( 880 ), ( 3 ), ( 1 ), ( 1 )
33, 119617556, ( 854 1188 1333 ), ( 0 0 936 ), ( 2 2 3 ), ( 0 0 1 ), ( 1 1 1 )
34, 123997757, ( 841 1270 1272 ), ( 0 0 143 ), ( 2 2 3 ), ( 1 1 1 ), ( 1 1 1 )
35, 123997765, ( 840 1269 ), ( 143 143 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
36, 125636270, ( 806 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
37, 125636261, ( 805 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
38, 4201500, ( 803 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
39, 4201489, ( 802 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
40, 4201478, ( 801 ), ( 143 ), ( 3 ), ( 1 ), ( 1 )
41, 119617555, ( 855 1189 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
42, 81439408, ( 734 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
43, 116349753, ( 661 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
44, 116349742, ( 660 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
45, 123997829, ( 636 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
46, 10121845, ( 618 1264 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
47, 10121844, ( 617 1263 ), ( 0 0 ), ( 2 2 ), ( 1 1 ), ( 1 1 )
48, 10121843, ( 616 1262 ), ( 871 871 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
49, 19313152, ( 595 1111 1215 ), ( 0 398 0 ), ( 1 3 2 ), ( 1 1 1 ), ( 1 1 1 )
50, 19313153, ( 594 1214 ), ( 0 398 ), ( 2 3 ), ( 1 1 ), ( 1 1 )
51, 19313154, ( 593 ), ( 398 ), ( 3 ), ( 0 ), ( 1 )
52, 59588331, ( 517 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
53, 59588330, ( 516 ), ( 866 ), ( 3 ), ( 1 ), ( 1 )
54, 17681787, ( 507 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
55, 17681791, ( 506 ), ( 145 ), ( 3 ), ( 1 ), ( 1 )
56, 118959959, ( 886 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
57, 78007479, ( 504 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
58, 93134930, ( 474 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
59, 93134946, ( 472 ), ( 880 ), ( 3 ), ( 1 ), ( 1 )
60, 125636252, ( 420 804 ), ( 0 880 ), ( 1 3 ), ( 1 1 ), ( 1 1 )
61, 125636248, ( 419 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
62, 73404624, ( 411 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
63, 73404623, ( 410 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
64, 73404622, ( 409 ), ( 866 ), ( 3 ), ( 1 ), ( 1 )
65, 111930806, ( 366 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
66, 41155737, ( 356 999 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
67, 41155739, ( 354 620 966 1144 ), ( 393 0 393 393 ), ( 3 2 3 3 ), ( 0 0 0 0 ), ( 1 1 1 1 )
68, 17681828, ( 1023 1122 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
69, 123997791, ( 332 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
70, 125636216, ( 329 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
71, 119617549, ( 326 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
72, 81439404, ( 733 ), ( 387 ), ( 3 ), ( 1 ), ( 1 )
73, 119617551, ( 325 1166 1250 ), ( 0 0 0 ), ( 2 2 1 ), ( 1 1 1 ), ( 1 1 1 )
74, 119617553, ( 324 1248 ), ( 936 936 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
75, 123997833, ( 143 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
76, 116349694, ( 86 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
77, 41155717, ( 12 64 680 969 ), ( 393 393 0 393 ), ( 3 3 2 3 ), ( 0 0 0 0 ), ( 1 1 1 1 )
78, 41155725, ( 2038 305 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
79, 119617562, ( 2009 5 857 ), ( 0 0 0 ), ( 1 1 2 ), ( 1 1 1 ), ( 1 1 1 )
80, 116349666, ( 1997 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
81, 19313204, ( 234 ), ( 393 ), ( 3 ), ( 0 ), ( 1 )
82, 20026745, ( 1968 ), ( 800 ), ( 3 ), ( 1 ), ( 1 )
83, 17681824, ( 583 637 ), ( 0 140 ), ( 2 3 ), ( 0 0 ), ( 1 1 )
84, 123997787, ( 1921 125 407 416 ), ( 0 0 0 0 ), ( 2 1 2 2 ), ( 0 0 0 0 ), ( 1 1 1 1 )
85, 123997795, ( 1920 331 406 415 ), ( 145 0 145 145 ), ( 3 2 3 3 ), ( 1 1 1 1 ), ( 1 1 1 1 )
86, 20026794, ( 1907 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
87, 41155703, ( 1901 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
88, 41155706, ( 1900 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
89, 118959958, ( 885 ), ( 853 ), ( 3 ), ( 1 ), ( 1 )
90, 78007478, ( 503 ), ( 3 ), ( 3 ), ( 1 ), ( 1 )
91, 81439388, ( 1876 1294 ), ( 387 387 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
92, 41155670, ( 1848 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
93, 41155684, ( 1847 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
94, 4201449, ( 1845 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
95, 123997799, ( 330 ), ( 145 ), ( 3 ), ( 0 ), ( 1 )
96, 12219585, ( 1839 181 373 ), ( 0 0 0 ), ( 1 1 1 ), ( 1 1 1 ), ( 1 1 1 )
97, 17681834, ( 827 991 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 1 1 )
98, 12219583, ( 1837 179 371 ), ( 785 785 785 ), ( 3 3 3 ), ( 1 1 1 ), ( 1 1 1 )
99, 123997816, ( 1821 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
100, 116349676, ( 1996 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
101, 123997815, ( 1820 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
102, 119617558, ( 1817 1335 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
103, 93134967, ( 1809 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
104, 93134968, ( 1808 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
105, 123997739, ( 1782 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
106, 98694525, ( 1688 ), ( 816 ), ( 3 ), ( 0 ), ( 1 )
107, 119617575, ( 1655 131 ), ( 0 0 ), ( 2 2 ), ( 1 1 ), ( 1 1 )
108, 123997781, ( 1539 1010 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
109, 123997785, ( 1537 ), ( 143 ), ( 3 ), ( 0 ), ( 1 )
110, 116349723, ( 1513 1590 1786 536 ), ( 0 0 0 0 ), ( 1 1 1 1 ), ( 1 1 1 1 ), ( 1 1 1 1 )
111, 116349721, ( 1511 1588 1784 534 ), ( 880 880 880 880 ), ( 3 3 3 3 ), ( 1 1 1 1 ), ( 1 1 1 1 )
112, 4201424, ( 1476 1125 ), ( 0 0 ), ( 1 1 ), ( 0 1 ), ( 1 1 )
113, 4201423, ( 1475 1124 ), ( 0 0 ), ( 2 2 ), ( 1 1 ), ( 1 1 )
114, 119617588, ( 1452 1481 137 439 ), ( 0 0 0 0 ), ( 2 2 2 2 ), ( 0 0 0 0 ), ( 1 1 1 1 )
115, 20026772, ( 1422 1161 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
116, 41155746, ( 1419 1145 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
117, 41155743, ( 1418 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
118, 116349731, ( 659 ), ( 761 ), ( 3 ), ( 1 ), ( 1 )
119, 10121829, ( 1405 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
120, 10121827, ( 1403 ), ( 784 ), ( 3 ), ( 0 ), ( 1 )
121, 20026782, ( 1905 ), ( 800 ), ( 3 ), ( 1 ), ( 1 )
122, 41155710, ( 1013 1044 1050 ), ( 0 0 0 ), ( 1 1 1 ), ( 1 1 1 ), ( 1 1 1 )
123, 41155711, ( 971 1012 1043 1049 ), ( 0 0 0 0 ), ( 1 2 2 2 ), ( 1 1 1 1 ), ( 1 1 1 1 )
124, 41155740, ( 1417 619 ), ( 393 393 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
125, 125636215, ( 1578 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
126, 2995914, ( 1435 1494 ), ( 0 0 ), ( 1 1 ), ( 1 1 ), ( 1 1 )
127, 2995913, ( 1434 1493 ), ( 0 0 ), ( 2 2 ), ( 1 1 ), ( 1 1 )
128, 2995912, ( 1433 1492 ), ( 785 784 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
129, 41155738, ( 355 621 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
130, 41155712, ( 1011 1042 1048 ), ( 393 393 393 ), ( 3 3 3 ), ( 0 0 0 ), ( 1 1 1 )
131, 119617587, ( 1352 1602 1662 1701 1763 1827 11 165 558 708 935 ), ( 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 ), ( 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 )
132, 19313171, ( 1032 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
133, 81439435, ( 1440 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
134, 81439427, ( 1439 ), ( 800 ), ( 3 ), ( 1 ), ( 1 )
135, 119000007, ( 1640 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
136, 93134969, ( 1807 ), ( 816 ), ( 3 ), ( 1 ), ( 1 )
137, 20026788, ( 1906 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
138, 116349724, ( 423 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
139, 123997784, ( 609 ), ( 145 ), ( 3 ), ( 0 ), ( 1 )
140, 41155736, ( 998 1082 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
141, 118959960, ( 887 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
142, 78007480, ( 505 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
143, 123997783, ( 1538 1871 124 ), ( 0 0 0 ), ( 2 2 2 ), ( 0 0 0 ), ( 1 1 1 )
144, 19313158, ( 1401 821 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 1 1 )
145, 19313157, ( 1400 820 ), ( 398 398 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
146, 123997826, ( 142 ), ( 145 ), ( 3 ), ( 1 ), ( 1 )
147, 116349686, ( 1995 ), ( 880 ), ( 3 ), ( 1 ), ( 1 )
148, 123997825, ( 634 ), ( 145 ), ( 3 ), ( 1 ), ( 1 )
149, 93134975, ( 1691 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
150, 123997814, ( 1819 ), ( 145 ), ( 3 ), ( 0 ), ( 1 )
151, 123997751, ( 344 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
152, 116349722, ( 1512 1589 1785 535 ), ( 0 0 0 0 ), ( 2 2 2 2 ), ( 1 1 1 1 ), ( 1 1 1 1 )
153, 119617564, ( 129 1243 ), ( 936 0 ), ( 3 2 ), ( 1 1 ), ( 1 1 )
154, 20026743, ( 150 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
155, 19313202, ( 1629 ), ( 393 ), ( 3 ), ( 0 ), ( 1 )
156, 125636222, ( 1650 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
157, 125636214, ( 1994 ), ( 880 ), ( 3 ), ( 1 ), ( 1 )
158, 20026736, ( 1969 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
159, 19313195, ( 1984 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
160, 4201453, ( 1844 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
161, 4201457, ( 1843 ), ( 141 ), ( 3 ), ( 0 ), ( 1 )
162, 81439386, ( 1427 ), ( 387 ), ( 3 ), ( 1 ), ( 1 )
163, 19313196, ( 1534 727 ), ( 399 399 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
164, 19313187, ( 1541 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
165, 19313188, ( 1540 ), ( 394 ), ( 3 ), ( 0 ), ( 1 )
166, 119617578, ( 1656 1757 132 ), ( 0 0 0 ), ( 1 1 1 ), ( 1 1 1 ), ( 1 1 1 )
167, 119617579, ( 1756 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
168, 119617580, ( 1755 ), ( 547 ), ( 3 ), ( 0 ), ( 1 )
169, 20026773, ( 1436 2022 736 843 964 1336 ), ( 800 800 748 800 0 800 ), ( 3 3 3 3 2 3 ), ( 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 )
170, 123997749, ( 842 1271 1273 ), ( 0 0 0 ), ( 1 1 2 ), ( 1 1 1 ), ( 1 1 1 )
171, 12219535, ( 1802 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
172, 123997755, ( 1780 1040 1046 ), ( 140 0 0 ), ( 3 2 2 ), ( 1 1 1 ), ( 1 1 1 )
173, 20026752, ( 1095 ), ( 800 ), ( 3 ), ( 0 ), ( 1 )
174, 19313211, ( 574 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
175, 123997767, ( 2012 342 ), ( 0 143 ), ( 1 3 ), ( 0 0 ), ( 1 1 )
176, 119617572, ( 1654 130 341 ), ( 936 936 0 ), ( 3 3 1 ), ( 1 1 1 ), ( 1 1 1 )
177, 123997776, ( 1872 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
178, 19313197, ( 1535 1985 368 728 ), ( 0 0 399 0 ), ( 2 1 3 2 ), ( 1 1 1 1 ), ( 1 1 1 1 )
179, 123997772, ( 610 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
180, 110641830, ( 26 97 ), ( 746 747 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
181, 93134974, ( 1690 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
182, 110641829, ( 27 98 ), ( 0 0 ), ( 2 2 ), ( 0 0 ), ( 1 1 )
183, 93134973, ( 1689 ), ( 816 ), ( 3 ), ( 0 ), ( 1 )
184, 110641828, ( 28 99 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
185, 19313201, ( 1630 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
186, 17681790, ( 147 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
187, 19313199, ( 370 1175 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
188, 19313198, ( 1536 369 729 1174 ), ( 0 0 0 399 ), ( 1 2 1 3 ), ( 1 1 1 1 ), ( 1 1 1 1 )
189, 116349717, ( 1546 1549 487 987 ), ( 0 0 0 880 ), ( 1 2 1 3 ), ( 0 0 0 0 ), ( 1 1 1 1 )
190, 41155735, ( 1408 353 997 1085 ), ( 0 0 393 0 ), ( 1 1 3 1 ), ( 0 0 0 0 ), ( 1 1 1 1 )
191, 123997827, ( 635 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
192, 116349688, ( 260 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
193, 59588315, ( 2045 475 ), ( 785 785 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
194, 41155698, ( 1846 ), ( 393 ), ( 3 ), ( 1 ), ( 1 )
195, 116349715, ( 1380 1544 105 485 1129 ), ( 0 880 0 880 0 ), ( 1 3 1 3 1 ), ( 0 0 0 0 0 ), ( 1 1 1 1 1 )
196, 41155741, ( 1635 ), ( 393 ), ( 3 ), ( 0 ), ( 1 )
197, 100909898, ( 2043 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
198, 119617593, ( 1491 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
199, 20026774, ( 1437 2023 737 844 1337 ), ( 0 0 0 0 0 ), ( 2 2 2 2 2 ), ( 0 0 0 0 0 ), ( 1 1 1 1 1 )
200, 123997778, ( 2011 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
201, 17681833, ( 826 990 ), ( 144 144 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
202, 116349696, ( 85 258 ), ( 880 880 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
203, 59588332, ( 518 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
204, 81439412, ( 735 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
205, 119617559, ( 1449 1818 ), ( 0 0 ), ( 2 1 ), ( 0 0 ), ( 1 1 )
206, 125636221, ( 1577 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
207, 100909897, ( 2044 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
208, 100909899, ( 2042 ), ( 616 ), ( 3 ), ( 1 ), ( 1 )
209, 119617571, ( 338 340 741 ), ( 0 0 0 ), ( 1 2 1 ), ( 1 1 1 ), ( 1 1 1 )
210, 119617570, ( 337 339 740 ), ( 0 936 0 ), ( 2 3 2 ), ( 1 1 1 ), ( 1 1 1 )
211, 119617569, ( 336 739 ), ( 936 936 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
212, 20026769, ( 1421 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
213, 20026775, ( 1438 2024 738 845 965 1338 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 ), ( 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 )
214, 17681793, ( 146 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
215, 19313163, ( 1854 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
216, 12219534, ( 1799 1801 1875 ), ( 0 0 0 ), ( 1 2 1 ), ( 1 1 1 ), ( 1 1 1 )
217, 17681783, ( 508 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
218, 12219532, ( 1797 1873 ), ( 784 784 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
219, 19313182, ( 1772 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
220, 20026727, ( 1970 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
221, 19313186, ( 1542 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
222, 78007474, ( 1641 709 ), ( 13 3 ), ( 3 3 ), ( 1 1 ), ( 1 1 )
223, 100909918, ( 581 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
224, 81439384, ( 1428 1877 1295 1327 ), ( 0 0 0 387 ), ( 2 2 2 3 ), ( 1 1 1 1 ), ( 1 1 1 1 )
225, 41155716, ( 679 1321 ), ( 393 393 ), ( 3 3 ), ( 0 1 ), ( 1 1 )
226, 41155750, ( 1636 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
227, 19313209, ( 1463 1469 1745 1747 190 192 215 245 549 573 690 695 763 765 778 784 1076 1078 1143 1228 1343 ), ( 0 0 0 0 0 0 0 0 0 393 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 2 1 2 1 2 1 1 1 3 1 2 1 2 1 2 1 2 1 1 2 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 )
228, 20026741, ( 796 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
229, 19313200, ( 1631 1176 ), ( 0 0 ), ( 1 1 ), ( 0 0 ), ( 1 1 )
230, 100909915, ( 157 ), ( 613 ), ( 3 ), ( 0 ), ( 1 )
231, 17681825, ( 584 638 640 ), ( 0 0 140 ), ( 1 2 3 ), ( 0 0 0 ), ( 1 1 1 )
232, 125636220, ( 328 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
233, 93134938, ( 473 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
234, 123997790, ( 1870 ), ( 145 ), ( 3 ), ( 0 ), ( 1 )
235, 17681827, ( 642 1022 ), ( 0 0 ), ( 1 2 ), ( 0 0 ), ( 1 1 )
236, 98694498, ( 471 ), ( 880 ), ( 3 ), ( 1 ), ( 1 )
237, 111930807, ( 367 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
238, 125636226, ( 1648 ), ( 880 ), ( 3 ), ( 0 ), ( 1 )
239, 111930805, ( 365 ), ( 718 ), ( 3 ), ( 1 ), ( 1 )
240, 125636224, ( 1649 327 ), ( 0 880 ), ( 2 3 ), ( 0 0 ), ( 1 1 )
241, 4201421, ( 1652 572 839 877 1070 1316 ), ( 0 0 0 0 0 0 ), ( 2 1 1 1 1 1 ), ( 0 0 0 0 0 1 ), ( 1 1 1 1 1 1 )
242, 4201419, ( 570 837 875 1068 1314 ), ( 13 13 13 13 13 ), ( 3 3 3 3 3 ), ( 0 0 0 0 0 ), ( 1 1 1 1 1 )
243, 123997779, ( 1922 123 408 417 1009 1162 ), ( 0 140 0 0 0 141 ), ( 1 3 1 1 2 3 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
244, 116349713, ( 1375 1378 1675 919 1127 1267 ), ( 0 880 0 0 761 0 ), ( 2 3 2 1 3 2 ), ( 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 )
245, 116349712, ( 1374 1674 1935 104 915 918 1266 ), ( 880 774 0 0 0 0 880 ), ( 3 3 1 2 1 2 3 ), ( 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 )
246, 19313183, ( 1771 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
247, 19313184, ( 1770 ), ( 394 ), ( 3 ), ( 1 ), ( 1 )
248, 20026764, ( 1721 1723 786 1065 1089 ), ( 0 800 800 800 800 ), ( 2 3 3 3 3 ), ( 0 0 0 0 0 ), ( 1 1 1 1 1 )
249, 100909907, ( 1769 154 ), ( 0 611 ), ( 1 3 ), ( 0 0 ), ( 1 1 )
250, 119000000, ( 1633 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
251, 41155722, ( 1383 1951 2006 543 800 866 1152 1172 ), ( 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 2 ), ( 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 )
252, 4201416, ( 1670 84 ), ( 13 0 ), ( 3 1 ), ( 0 0 ), ( 1 1 )
253, 116349699, ( 1681 1710 1957 53 194 247 265 313 431 489 520 861 1298 ), ( 880 761 880 880 880 880 880 880 880 880 880 761 880 ), ( 3 3 3 3 3 3 3 3 3 3 3 3 3 ), ( 0 0 0 0 0 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 1 1 1 1 1 )
254, 41155709, ( 1899 ), ( 393 ), ( 3 ), ( 1 ), ( 1 )
255, 20026763, ( 1479 1720 1898 168 ), ( 0 800 0 0 ), ( 1 3 1 1 ), ( 0 0 0 0 ), ( 1 1 1 1 )
256, 123997759, ( 343 ), ( 0 ), ( 2 ), ( 1 ), ( 1 )
257, 73404657, ( 1840 ), ( 784 ), ( 3 ), ( 1 ), ( 1 )
258, 17681796, ( 145 ), ( 145 ), ( 3 ), ( 0 ), ( 1 )
259, 119617554, ( 1559 ), ( 0 ), ( 1 ), ( 0 ), ( 1 )
260, 116349692, ( 87 259 ), ( 0 0 ), ( 1 2 ), ( 1 1 ), ( 1 1 )
261, 20026751, ( 148 ), ( 748 ), ( 3 ), ( 1 ), ( 1 )
262, 19313210, ( 1470 1748 193 696 766 785 1079 1344 ), ( 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 ), ( 0 0 0 0 0 0 0 0 ), ( 1 1 1 1 1 1 1 1 )
263, 125636241, ( 1377 1126 ), ( 880 761 ), ( 3 3 ), ( 0 0 ), ( 1 1 )
264, 17681823, ( 582 ), ( 140 ), ( 3 ), ( 0 ), ( 1 )
265, 73404659, ( 1842 ), ( 0 ), ( 1 ), ( 1 ), ( 1 )
266, 116349720, ( 422 ), ( 0 ), ( 2 ), ( 0 ), ( 1 )
267, 119617557, ( 1450 1558 1816 853 1187 1334 ), ( 0 0 936 936 936 0 ), ( 1 2 3 3 3 2 ), ( 0 0 0 0 1 1 ), ( 1 1 1 1 1 1 )
